,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
0,24749,2,2,Denmark;Copenhagen,2016-01-01,149,0.963,0.55
10371,35120,3,3,Czech republic;Brno,2016-11-04,127,0.982,0.55
10372,35121,9,5,Germany;Berlin,2016-11-04,124,0.982,0.55
10373,35122,1,5,Germany;Berlin,2016-11-04,124,0.982,0.55
10374,35123,7,5,Germany;Berlin,2016-11-04,115,0.982,0.55
10375,35124,2,3,Czech republic;Brno,2016-11-04,112,0.982,0.55
10376,35125,1,1,Czech republic;Prague,2016-11-04,112,0.982,0.55
10377,35126,2,5,Germany;Berlin,2016-11-04,108,0.982,0.55
10378,35127,7,7,Germany;Frankfurt,2016-11-04,108,0.982,0.55
10379,35128,3,3,Czech republic;Brno,2016-11-04,107,0.982,0.55
10380,35129,3,4,Germany;Frankfurt,2016-11-04,103,0.982,0.55
10381,35130,4,5,Germany;Berlin,2016-11-04,103,0.982,0.55
10382,35131,4,1,Czech republic;Prague,2016-11-04,102,0.982,0.55
10383,35132,4,6,Germany;Dresden,2016-11-04,101,0.982,0.55
10384,35133,3,2,Denmark;Copenhagen,2016-11-04,99,0.982,0.4
10385,35134,11,4,Germany;Frankfurt,2016-11-04,97,0.982,0.4
10386,35135,6,2,Denmark;Copenhagen,2016-11-04,92,0.982,0.4
10387,35136,10,5,Germany;Berlin,2016-11-04,92,0.982,0.4
10388,35137,1,4,Germany;Frankfurt,2016-11-04,88,0.982,0.4
10389,35138,2,4,Germany;Frankfurt,2016-11-04,87,0.982,0.4
10390,35139,8,5,Germany;Berlin,2016-11-04,86,0.982,0.4
10391,35140,3,5,Germany;Berlin,2016-11-04,77,0.982,0.4
10392,35141,11,2,Denmark;Copenhagen,2016-11-04,74,0.982,0.15
10393,35142,3,7,Germany;Frankfurt,2016-11-04,73,0.982,0.15
10394,35143,6,2,Denmark;Copenhagen,2016-11-04,66,0.982,0.15
10395,35144,10,5,Germany;Berlin,2016-11-04,53,0.982,0.15
10396,35145,3,4,Germany;Frankfurt,2016-11-04,43,0.982,0.15
10397,35146,2,3,Czech republic;Brno,2016-11-04,25,0.982,0.01
10398,35147,10,1,Czech republic;Prague,2016-11-04,21,0.982,0.01
10399,35148,4,7,Germany;Frankfurt,2016-11-04,21,0.982,0.01
10400,35149,2,7,Germany;Frankfurt,2016-11-04,21,0.982,0.01
10401,35150,3,5,Germany;Berlin,2016-11-04,20,0.982,0.01
10402,35151,8,6,Germany;Dresden,2016-11-04,16,0.982,0.01
10403,35152,4,7,Germany;Frankfurt,2016-11-04,9,0.982,0.0
10404,35153,4,3,Czech republic;Brno,2016-11-04,6,0.982,0.0
10405,35154,1,3,Czech republic;Brno,2016-11-04,2,0.982,0.0
10406,35155,5,5,Germany;Berlin,2016-11-08,149,0.984,0.55
10407,35156,8,4,Germany;Frankfurt,2016-11-08,144,0.984,0.55
10408,35157,9,7,Germany;Frankfurt,2016-11-08,143,0.984,0.55
10409,35158,8,6,Germany;Dresden,2016-11-08,143,0.984,0.55
10410,35159,2,7,Germany;Frankfurt,2016-11-08,141,0.984,0.55
10411,35160,4,5,Germany;Berlin,2016-11-08,138,0.984,0.55
10412,35161,5,7,Germany;Frankfurt,2016-11-08,135,0.984,0.55
10413,35162,6,4,Germany;Frankfurt,2016-11-08,134,0.984,0.55
10414,35163,9,7,Germany;Frankfurt,2016-11-08,133,0.984,0.55
10415,35164,1,4,Germany;Frankfurt,2016-11-08,132,0.984,0.55
10416,35165,7,6,Germany;Dresden,2016-11-08,130,0.984,0.55
10417,35166,5,5,Germany;Berlin,2016-11-08,122,0.984,0.55
10418,35167,8,4,Germany;Frankfurt,2016-11-08,121,0.984,0.55
10419,35168,11,5,Germany;Berlin,2016-11-08,118,0.984,0.55
10420,35169,5,1,Czech republic;Prague,2016-11-08,115,0.984,0.55
10421,35170,5,5,Germany;Berlin,2016-11-08,111,0.984,0.55
10422,35171,7,2,Denmark;Copenhagen,2016-11-08,108,0.984,0.55
10423,35172,4,5,Germany;Berlin,2016-11-08,105,0.984,0.55
10424,35173,6,7,Germany;Frankfurt,2016-11-08,101,0.984,0.55
10425,35174,5,4,Germany;Frankfurt,2016-11-08,101,0.984,0.55
10426,35175,7,7,Germany;Frankfurt,2016-11-08,95,0.984,0.4
10427,35176,7,5,Germany;Berlin,2016-11-08,93,0.984,0.4
10428,35177,2,7,Germany;Frankfurt,2016-11-08,93,0.984,0.4
10429,35178,9,2,Denmark;Copenhagen,2016-11-08,90,0.984,0.4
10430,35179,7,5,Germany;Berlin,2016-11-08,88,0.984,0.4
10431,35180,2,5,Germany;Berlin,2016-11-08,85,0.984,0.4
10432,35181,5,5,Germany;Berlin,2016-11-08,76,0.984,0.4
10433,35182,5,5,Germany;Berlin,2016-11-08,72,0.984,0.15
10434,35183,10,5,Germany;Berlin,2016-11-08,71,0.984,0.15
10435,35184,10,2,Denmark;Copenhagen,2016-11-08,66,0.984,0.15
10436,35185,4,7,Germany;Frankfurt,2016-11-08,64,0.984,0.15
10437,35186,2,6,Germany;Dresden,2016-11-08,64,0.984,0.15
10438,35187,10,7,Germany;Frankfurt,2016-11-08,61,0.984,0.15
10439,35188,6,7,Germany;Frankfurt,2016-11-08,61,0.984,0.15
10440,35189,11,7,Germany;Frankfurt,2016-11-08,61,0.984,0.15
10441,35190,5,4,Germany;Frankfurt,2016-11-08,54,0.984,0.15
10442,35191,1,2,Denmark;Copenhagen,2016-11-08,45,0.984,0.15
10443,35192,7,7,Germany;Frankfurt,2016-11-08,43,0.984,0.15
10444,35193,7,5,Germany;Berlin,2016-11-08,41,0.984,0.15
10445,35194,3,5,Germany;Berlin,2016-11-08,39,0.984,0.15
10446,35195,6,7,Germany;Frankfurt,2016-11-08,38,0.984,0.15
10447,35196,3,5,Germany;Berlin,2016-11-08,29,0.984,0.15
10448,35197,2,1,Czech republic;Prague,2016-11-08,29,0.984,0.15
10449,35198,10,5,Germany;Berlin,2016-11-08,22,0.984,0.01
10450,35199,1,2,Denmark;Copenhagen,2016-11-08,19,0.984,0.01
10451,35200,7,1,Czech republic;Prague,2016-11-08,18,0.984,0.01
10452,35201,2,2,Denmark;Copenhagen,2016-11-08,16,0.984,0.01
10453,35202,7,6,Germany;Dresden,2016-11-08,5,0.984,0.0
10454,35203,11,5,Germany;Berlin,2016-11-08,1,0.984,0.0
10455,35204,6,6,Germany;Dresden,2016-11-09,150,0.981,0.55
10456,35205,2,7,Germany;Frankfurt,2016-11-09,149,0.981,0.55
10457,35206,3,6,Germany;Dresden,2016-11-09,148,0.981,0.55
10458,35207,5,6,Germany;Dresden,2016-11-09,144,0.981,0.55
10459,35208,8,2,Denmark;Copenhagen,2016-11-09,141,0.981,0.55
10460,35209,2,7,Germany;Frankfurt,2016-11-09,141,0.981,0.55
10461,35210,11,4,Germany;Frankfurt,2016-11-09,135,0.981,0.55
10462,35211,10,7,Germany;Frankfurt,2016-11-09,134,0.981,0.55
10463,35212,7,3,Czech republic;Ostrava,2016-11-09,130,0.981,0.55
10464,35213,8,4,Germany;Frankfurt,2016-11-09,129,0.981,0.55
10465,35214,9,7,Germany;Frankfurt,2016-11-09,124,0.981,0.55
10466,35215,2,7,Germany;Frankfurt,2016-11-09,120,0.981,0.55
10467,35216,10,5,Germany;Berlin,2016-11-09,118,0.981,0.55
10468,35217,7,7,Germany;Frankfurt,2016-11-09,104,0.981,0.55
10469,35218,2,5,Germany;Berlin,2016-11-09,101,0.981,0.55
10470,35219,6,6,Germany;Dresden,2016-11-09,101,0.981,0.55
10471,35220,10,4,Germany;Frankfurt,2016-11-09,99,0.981,0.4
10472,35221,2,7,Germany;Frankfurt,2016-11-09,98,0.981,0.4
10473,35222,10,4,Germany;Frankfurt,2016-11-09,98,0.981,0.4
10474,35223,8,7,Germany;Frankfurt,2016-11-09,94,0.981,0.4
10475,35224,6,5,Germany;Berlin,2016-11-09,94,0.981,0.4
10476,35225,9,7,Germany;Frankfurt,2016-11-09,94,0.981,0.4
10477,35226,8,7,Germany;Frankfurt,2016-11-09,92,0.981,0.4
10478,35227,7,6,Germany;Dresden,2016-11-09,89,0.981,0.4
10479,35228,8,5,Germany;Berlin,2016-11-09,85,0.981,0.4
10480,35229,4,3,Czech republic;Brno,2016-11-09,78,0.981,0.4
10481,35230,3,5,Germany;Berlin,2016-11-09,76,0.981,0.4
10482,35231,2,5,Germany;Berlin,2016-11-09,75,0.981,0.15
10483,35232,11,4,Germany;Frankfurt,2016-11-09,73,0.981,0.15
10484,35233,4,4,Germany;Frankfurt,2016-11-09,70,0.981,0.15
10485,35234,6,5,Germany;Berlin,2016-11-09,70,0.981,0.15
10486,35235,3,7,Germany;Frankfurt,2016-11-09,66,0.981,0.15
10487,35236,11,4,Germany;Frankfurt,2016-11-09,66,0.981,0.15
10488,35237,7,4,Germany;Frankfurt,2016-11-09,65,0.981,0.15
10489,35238,1,5,Germany;Berlin,2016-11-09,58,0.981,0.15
10490,35239,1,3,Czech republic;Brno,2016-11-09,56,0.981,0.15
10491,35240,10,2,Denmark;Copenhagen,2016-11-09,55,0.981,0.15
10492,35241,2,5,Germany;Berlin,2016-11-09,54,0.981,0.15
10493,35242,11,5,Germany;Berlin,2016-11-09,53,0.981,0.15
10494,35243,7,5,Germany;Berlin,2016-11-09,49,0.981,0.15
10495,35244,3,7,Germany;Frankfurt,2016-11-09,46,0.981,0.15
10496,35245,1,5,Germany;Berlin,2016-11-09,45,0.981,0.15
10497,35246,9,5,Germany;Berlin,2016-11-09,43,0.981,0.15
10498,35247,2,4,Germany;Frankfurt,2016-11-09,40,0.981,0.15
10499,35248,7,1,Czech republic;Prague,2016-11-09,37,0.981,0.15
10500,35249,8,7,Germany;Frankfurt,2016-11-09,36,0.981,0.15
10501,35250,2,5,Germany;Berlin,2016-11-09,35,0.981,0.15
10502,35251,10,1,Czech republic;Prague,2016-11-09,35,0.981,0.15
10503,35252,7,5,Germany;Berlin,2016-11-09,35,0.981,0.15
10504,35253,3,1,Czech republic;Prague,2016-11-09,34,0.981,0.15
10505,35254,3,5,Germany;Berlin,2016-11-09,32,0.981,0.15
10506,35255,9,2,Denmark;Copenhagen,2016-11-09,23,0.981,0.01
10507,35256,1,5,Germany;Berlin,2016-11-09,13,0.981,0.01
10508,35257,6,5,Germany;Berlin,2016-11-09,11,0.981,0.01
10509,35258,8,5,Germany;Berlin,2016-11-09,11,0.981,0.01
10510,35259,3,5,Germany;Berlin,2016-11-09,8,0.981,0.0
10511,35260,5,7,Germany;Frankfurt,2016-11-09,8,0.981,0.0
10512,35261,9,4,Germany;Frankfurt,2016-11-09,8,0.981,0.0
10513,35262,2,5,Germany;Berlin,2016-11-09,5,0.981,0.0
10514,35263,5,5,Germany;Berlin,2016-11-09,2,0.981,0.0
10515,35264,4,5,Germany;Berlin,2016-11-10,147,0.983,0.55
10516,35265,9,5,Germany;Berlin,2016-11-10,144,0.983,0.55
10517,35266,10,5,Germany;Berlin,2016-11-10,140,0.983,0.55
10518,35267,8,4,Germany;Frankfurt,2016-11-10,139,0.983,0.55
10519,35268,7,5,Germany;Berlin,2016-11-10,136,0.983,0.55
10520,35269,10,7,Germany;Frankfurt,2016-11-10,122,0.983,0.55
10521,35270,4,7,Germany;Frankfurt,2016-11-10,119,0.983,0.55
10522,35271,3,5,Germany;Berlin,2016-11-10,116,0.983,0.55
10523,35272,9,7,Germany;Frankfurt,2016-11-10,113,0.983,0.55
10524,35273,4,3,Czech republic;Brno,2016-11-10,110,0.983,0.55
10525,35274,3,4,Germany;Frankfurt,2016-11-10,110,0.983,0.55
10526,35275,10,1,Czech republic;Prague,2016-11-10,108,0.983,0.55
10527,35276,1,3,Czech republic;Brno,2016-11-10,104,0.983,0.55
10528,35277,3,5,Germany;Berlin,2016-11-10,104,0.983,0.55
10529,35278,5,1,Czech republic;Prague,2016-11-10,103,0.983,0.55
10530,35279,2,3,Czech republic;Brno,2016-11-10,98,0.983,0.4
10531,35280,3,3,Czech republic;Brno,2016-11-10,93,0.983,0.4
10532,35281,9,3,Czech republic;Ostrava,2016-11-10,92,0.983,0.4
10533,35282,4,5,Germany;Berlin,2016-11-10,90,0.983,0.4
10534,35283,6,4,Germany;Frankfurt,2016-11-10,88,0.983,0.4
10535,35284,6,7,Germany;Frankfurt,2016-11-10,79,0.983,0.4
10536,35285,7,3,Czech republic;Ostrava,2016-11-10,78,0.983,0.4
10537,35286,4,5,Germany;Berlin,2016-11-10,75,0.983,0.15
10538,35287,9,4,Germany;Frankfurt,2016-11-10,75,0.983,0.15
10539,35288,2,7,Germany;Frankfurt,2016-11-10,66,0.983,0.15
10540,35289,1,6,Germany;Dresden,2016-11-10,65,0.983,0.15
10541,35290,4,5,Germany;Berlin,2016-11-10,61,0.983,0.15
10542,35291,11,5,Germany;Berlin,2016-11-10,60,0.983,0.15
10543,35292,11,3,Czech republic;Ostrava,2016-11-10,59,0.983,0.15
10544,35293,11,7,Germany;Frankfurt,2016-11-10,58,0.983,0.15
10545,35294,3,2,Denmark;Copenhagen,2016-11-10,54,0.983,0.15
10546,35295,8,5,Germany;Berlin,2016-11-10,46,0.983,0.15
10547,35296,10,5,Germany;Berlin,2016-11-10,41,0.983,0.15
10548,35297,5,5,Germany;Berlin,2016-11-10,41,0.983,0.15
10549,35298,8,4,Germany;Frankfurt,2016-11-10,40,0.983,0.15
10550,35299,3,1,Czech republic;Prague,2016-11-10,37,0.983,0.15
10551,35300,9,6,Germany;Dresden,2016-11-10,35,0.983,0.15
10552,35301,6,7,Germany;Frankfurt,2016-11-10,33,0.983,0.15
10553,35302,10,5,Germany;Berlin,2016-11-10,26,0.983,0.15
10554,35303,8,2,Denmark;Copenhagen,2016-11-10,22,0.983,0.01
10555,35304,9,5,Germany;Berlin,2016-11-10,20,0.983,0.01
10556,35305,10,4,Germany;Frankfurt,2016-11-10,18,0.983,0.01
10557,35306,5,7,Germany;Frankfurt,2016-11-10,14,0.983,0.01
10558,35307,10,5,Germany;Berlin,2016-11-10,13,0.983,0.01
10559,35308,7,5,Germany;Berlin,2016-11-10,7,0.983,0.0
10560,35309,7,5,Germany;Berlin,2016-11-10,4,0.983,0.0
10561,35310,5,5,Germany;Berlin,2016-11-11,150,0.98,0.55
10562,35311,4,7,Germany;Frankfurt,2016-11-11,150,0.98,0.55
10563,35312,7,3,Czech republic;Ostrava,2016-11-11,149,0.98,0.55
10564,35313,2,2,Denmark;Copenhagen,2016-11-11,143,0.98,0.55
10565,35314,3,5,Germany;Berlin,2016-11-11,141,0.98,0.55
10566,35315,4,7,Germany;Frankfurt,2016-11-11,135,0.98,0.55
10567,35316,6,4,Germany;Frankfurt,2016-11-11,135,0.98,0.55
10568,35317,6,5,Germany;Berlin,2016-11-11,133,0.98,0.55
10569,35318,11,4,Germany;Frankfurt,2016-11-11,128,0.98,0.55
10570,35319,7,5,Germany;Berlin,2016-11-11,127,0.98,0.55
10571,35320,5,5,Germany;Berlin,2016-11-11,126,0.98,0.55
10572,35321,7,5,Germany;Berlin,2016-11-11,123,0.98,0.55
10573,35322,8,5,Germany;Berlin,2016-11-11,121,0.98,0.55
10574,35323,5,7,Germany;Frankfurt,2016-11-11,121,0.98,0.55
10575,35324,9,1,Czech republic;Prague,2016-11-11,120,0.98,0.55
10576,35325,2,3,Czech republic;Brno,2016-11-11,117,0.98,0.55
10577,35326,11,4,Germany;Frankfurt,2016-11-11,117,0.98,0.55
10578,35327,5,5,Germany;Berlin,2016-11-11,114,0.98,0.55
10579,35328,2,5,Germany;Berlin,2016-11-11,111,0.98,0.55
10580,35329,4,3,Czech republic;Brno,2016-11-11,108,0.98,0.55
10581,35330,6,3,Czech republic;Brno,2016-11-11,108,0.98,0.55
10582,35331,1,1,Czech republic;Prague,2016-11-11,107,0.98,0.55
10583,35332,11,4,Germany;Frankfurt,2016-11-11,106,0.98,0.55
10584,35333,5,7,Germany;Frankfurt,2016-11-11,100,0.98,0.55
10585,35334,2,5,Germany;Berlin,2016-11-11,99,0.98,0.4
10586,35335,2,3,Czech republic;Brno,2016-11-11,97,0.98,0.4
10587,35336,5,5,Germany;Berlin,2016-11-11,91,0.98,0.4
10588,35337,5,6,Germany;Dresden,2016-11-11,86,0.98,0.4
10589,35338,10,3,Czech republic;Ostrava,2016-11-11,85,0.98,0.4
10590,35339,7,1,Czech republic;Prague,2016-11-11,83,0.98,0.4
10591,35340,4,2,Denmark;Copenhagen,2016-11-11,81,0.98,0.4
10592,35341,3,5,Germany;Berlin,2016-11-11,71,0.98,0.15
10593,35342,5,1,Czech republic;Prague,2016-11-11,69,0.98,0.15
10594,35343,7,2,Denmark;Copenhagen,2016-11-11,67,0.98,0.15
10595,35344,2,7,Germany;Frankfurt,2016-11-11,60,0.98,0.15
10596,35345,2,3,Czech republic;Brno,2016-11-11,58,0.98,0.15
10597,35346,2,5,Germany;Berlin,2016-11-11,54,0.98,0.15
10598,35347,3,5,Germany;Berlin,2016-11-11,51,0.98,0.15
10599,35348,6,4,Germany;Frankfurt,2016-11-11,51,0.98,0.15
10600,35349,5,7,Germany;Frankfurt,2016-11-11,44,0.98,0.15
10601,35350,3,7,Germany;Frankfurt,2016-11-11,35,0.98,0.15
10602,35351,4,5,Germany;Berlin,2016-11-11,35,0.98,0.15
10603,35352,10,1,Czech republic;Prague,2016-11-11,33,0.98,0.15
10604,35353,10,3,Czech republic;Ostrava,2016-11-11,32,0.98,0.15
10605,35354,8,5,Germany;Berlin,2016-11-11,30,0.98,0.15
10606,35355,6,7,Germany;Frankfurt,2016-11-11,24,0.98,0.01
10607,35356,1,5,Germany;Berlin,2016-11-11,23,0.98,0.01
10608,35357,4,1,Czech republic;Prague,2016-11-11,20,0.98,0.01
10609,35358,10,5,Germany;Berlin,2016-11-11,18,0.98,0.01
10610,35359,11,6,Germany;Dresden,2016-11-11,18,0.98,0.01
10611,35360,5,1,Czech republic;Prague,2016-11-11,8,0.98,0.0
10612,35361,4,1,Czech republic;Prague,2016-11-11,1,0.98,0.0
10613,35362,3,5,Germany;Berlin,2016-11-11,1,0.98,0.0
10614,35363,2,5,Germany;Berlin,2016-11-14,149,0.975,0.55
10615,35364,3,7,Germany;Frankfurt,2016-11-14,145,0.975,0.55
10616,35365,5,6,Germany;Dresden,2016-11-14,140,0.975,0.55
10617,35366,7,6,Germany;Dresden,2016-11-14,134,0.975,0.55
10618,35367,11,3,Czech republic;Ostrava,2016-11-14,133,0.975,0.55
10619,35368,9,5,Germany;Berlin,2016-11-14,130,0.975,0.55
10620,35369,3,5,Germany;Berlin,2016-11-14,127,0.975,0.55
10621,35370,10,5,Germany;Berlin,2016-11-14,127,0.975,0.55
10622,35371,6,5,Germany;Berlin,2016-11-14,124,0.975,0.55
10623,35372,1,6,Germany;Dresden,2016-11-14,122,0.975,0.55
10624,35373,11,1,Czech republic;Prague,2016-11-14,118,0.975,0.55
10625,35374,8,5,Germany;Berlin,2016-11-14,116,0.975,0.55
10626,35375,10,5,Germany;Berlin,2016-11-14,109,0.975,0.55
10627,35376,9,4,Germany;Frankfurt,2016-11-14,107,0.975,0.55
10628,35377,10,2,Denmark;Copenhagen,2016-11-14,104,0.975,0.55
10629,35378,1,2,Denmark;Copenhagen,2016-11-14,104,0.975,0.55
10630,35379,11,7,Germany;Frankfurt,2016-11-14,104,0.975,0.55
10631,35380,1,7,Germany;Frankfurt,2016-11-14,103,0.975,0.55
10632,35381,7,5,Germany;Berlin,2016-11-14,100,0.975,0.55
10633,35382,9,7,Germany;Frankfurt,2016-11-14,98,0.975,0.4
10634,35383,3,7,Germany;Frankfurt,2016-11-14,98,0.975,0.4
10635,35384,5,5,Germany;Berlin,2016-11-14,95,0.975,0.4
10636,35385,1,6,Germany;Dresden,2016-11-14,94,0.975,0.4
10637,35386,2,1,Czech republic;Prague,2016-11-14,88,0.975,0.4
10638,35387,4,5,Germany;Berlin,2016-11-14,88,0.975,0.4
10639,35388,5,5,Germany;Berlin,2016-11-14,87,0.975,0.4
10640,35389,2,4,Germany;Frankfurt,2016-11-14,86,0.975,0.4
10641,35390,10,1,Czech republic;Prague,2016-11-14,85,0.975,0.4
10642,35391,10,3,Czech republic;Ostrava,2016-11-14,76,0.975,0.4
10643,35392,5,4,Germany;Frankfurt,2016-11-14,74,0.975,0.15
10644,35393,7,4,Germany;Frankfurt,2016-11-14,71,0.975,0.15
10645,35394,3,1,Czech republic;Prague,2016-11-14,66,0.975,0.15
10646,35395,2,3,Czech republic;Brno,2016-11-14,66,0.975,0.15
10647,35396,2,1,Czech republic;Prague,2016-11-14,64,0.975,0.15
10648,35397,5,1,Czech republic;Prague,2016-11-14,57,0.975,0.15
10649,35398,8,5,Germany;Berlin,2016-11-14,53,0.975,0.15
10650,35399,10,7,Germany;Frankfurt,2016-11-14,48,0.975,0.15
10651,35400,2,4,Germany;Frankfurt,2016-11-14,42,0.975,0.15
10652,35401,10,4,Germany;Frankfurt,2016-11-14,40,0.975,0.15
10653,35402,9,5,Germany;Berlin,2016-11-14,39,0.975,0.15
10654,35403,3,5,Germany;Berlin,2016-11-14,37,0.975,0.15
10655,35404,5,4,Germany;Frankfurt,2016-11-14,36,0.975,0.15
10656,35405,3,5,Germany;Berlin,2016-11-14,29,0.975,0.15
10657,35406,8,7,Germany;Frankfurt,2016-11-14,26,0.975,0.15
10658,35407,6,7,Germany;Frankfurt,2016-11-14,26,0.975,0.15
10659,35408,8,6,Germany;Dresden,2016-11-14,22,0.975,0.01
10660,35409,6,5,Germany;Berlin,2016-11-14,7,0.975,0.0
10661,35410,8,7,Germany;Frankfurt,2016-11-14,5,0.975,0.0
10662,35411,5,3,Czech republic;Brno,2016-11-14,4,0.975,0.0
10663,35412,1,5,Germany;Berlin,2016-11-15,150,0.981,0.55
10664,35413,4,5,Germany;Berlin,2016-11-15,150,0.981,0.55
10665,35414,11,3,Czech republic;Ostrava,2016-11-15,146,0.981,0.55
10666,35415,10,4,Germany;Frankfurt,2016-11-15,146,0.981,0.55
10667,35416,2,2,Denmark;Copenhagen,2016-11-15,140,0.981,0.55
10668,35417,3,5,Germany;Berlin,2016-11-15,130,0.981,0.55
10669,35418,6,5,Germany;Berlin,2016-11-15,126,0.981,0.55
10670,35419,9,3,Czech republic;Ostrava,2016-11-15,124,0.981,0.55
10671,35420,3,2,Denmark;Copenhagen,2016-11-15,124,0.981,0.55
10672,35421,4,4,Germany;Frankfurt,2016-11-15,122,0.981,0.55
10673,35422,6,7,Germany;Frankfurt,2016-11-15,122,0.981,0.55
10674,35423,2,6,Germany;Dresden,2016-11-15,117,0.981,0.55
10675,35424,2,5,Germany;Berlin,2016-11-15,115,0.981,0.55
10676,35425,1,7,Germany;Frankfurt,2016-11-15,115,0.981,0.55
10677,35426,8,6,Germany;Dresden,2016-11-15,101,0.981,0.55
10678,35427,9,3,Czech republic;Ostrava,2016-11-15,100,0.981,0.55
10679,35428,8,2,Denmark;Copenhagen,2016-11-15,100,0.981,0.55
10680,35429,1,5,Germany;Berlin,2016-11-15,98,0.981,0.4
10681,35430,6,1,Czech republic;Prague,2016-11-15,98,0.981,0.4
10682,35431,9,3,Czech republic;Ostrava,2016-11-15,95,0.981,0.4
10683,35432,7,3,Czech republic;Ostrava,2016-11-15,92,0.981,0.4
10684,35433,6,7,Germany;Frankfurt,2016-11-15,91,0.981,0.4
10685,35434,10,6,Germany;Dresden,2016-11-15,90,0.981,0.4
10686,35435,1,4,Germany;Frankfurt,2016-11-15,88,0.981,0.4
10687,35436,1,5,Germany;Berlin,2016-11-15,70,0.981,0.15
10688,35437,11,3,Czech republic;Ostrava,2016-11-15,70,0.981,0.15
10689,35438,9,7,Germany;Frankfurt,2016-11-15,69,0.981,0.15
10690,35439,7,5,Germany;Berlin,2016-11-15,68,0.981,0.15
10691,35440,6,5,Germany;Berlin,2016-11-15,63,0.981,0.15
10692,35441,5,5,Germany;Berlin,2016-11-15,61,0.981,0.15
10693,35442,2,7,Germany;Frankfurt,2016-11-15,59,0.981,0.15
10694,35443,9,7,Germany;Frankfurt,2016-11-15,57,0.981,0.15
10695,35444,11,7,Germany;Frankfurt,2016-11-15,56,0.981,0.15
10696,35445,8,3,Czech republic;Ostrava,2016-11-15,42,0.981,0.15
10697,35446,7,7,Germany;Frankfurt,2016-11-15,41,0.981,0.15
10698,35447,4,2,Denmark;Copenhagen,2016-11-15,38,0.981,0.15
10699,35448,10,5,Germany;Berlin,2016-11-15,35,0.981,0.15
10700,35449,9,7,Germany;Frankfurt,2016-11-15,30,0.981,0.15
10701,35450,8,5,Germany;Berlin,2016-11-15,25,0.981,0.01
10702,35451,2,4,Germany;Frankfurt,2016-11-15,22,0.981,0.01
10703,35452,7,5,Germany;Berlin,2016-11-15,21,0.981,0.01
10704,35453,10,3,Czech republic;Ostrava,2016-11-15,14,0.981,0.01
10705,35454,3,5,Germany;Berlin,2016-11-15,10,0.981,0.0
10706,35455,3,6,Germany;Dresden,2016-11-15,5,0.981,0.0
10707,35456,3,4,Germany;Frankfurt,2016-11-16,142,0.977,0.55
10708,35457,8,7,Germany;Frankfurt,2016-11-16,142,0.977,0.55
10709,35458,7,4,Germany;Frankfurt,2016-11-16,139,0.977,0.55
10710,35459,5,1,Czech republic;Prague,2016-11-16,131,0.977,0.55
10711,35460,1,7,Germany;Frankfurt,2016-11-16,131,0.977,0.55
10712,35461,10,5,Germany;Berlin,2016-11-16,126,0.977,0.55
10713,35462,2,1,Czech republic;Prague,2016-11-16,122,0.977,0.55
10714,35463,1,7,Germany;Frankfurt,2016-11-16,122,0.977,0.55
10715,35464,9,4,Germany;Frankfurt,2016-11-16,122,0.977,0.55
10716,35465,7,1,Czech republic;Prague,2016-11-16,122,0.977,0.55
10717,35466,6,3,Czech republic;Brno,2016-11-16,119,0.977,0.55
10718,35467,10,5,Germany;Berlin,2016-11-16,116,0.977,0.55
10719,35468,8,7,Germany;Frankfurt,2016-11-16,113,0.977,0.55
10720,35469,4,5,Germany;Berlin,2016-11-16,107,0.977,0.55
10721,35470,5,3,Czech republic;Brno,2016-11-16,107,0.977,0.55
10722,35471,3,7,Germany;Frankfurt,2016-11-16,106,0.977,0.55
10723,35472,3,1,Czech republic;Prague,2016-11-16,96,0.977,0.4
10724,35473,10,5,Germany;Berlin,2016-11-16,96,0.977,0.4
10725,35474,9,5,Germany;Berlin,2016-11-16,95,0.977,0.4
10726,35475,9,2,Denmark;Copenhagen,2016-11-16,91,0.977,0.4
10727,35476,8,5,Germany;Berlin,2016-11-16,89,0.977,0.4
10728,35477,10,7,Germany;Frankfurt,2016-11-16,88,0.977,0.4
10729,35478,6,1,Czech republic;Prague,2016-11-16,87,0.977,0.4
10730,35479,4,5,Germany;Berlin,2016-11-16,85,0.977,0.4
10731,35480,6,4,Germany;Frankfurt,2016-11-16,76,0.977,0.4
10732,35481,6,2,Denmark;Copenhagen,2016-11-16,74,0.977,0.15
10733,35482,3,3,Czech republic;Brno,2016-11-16,68,0.977,0.15
10734,35483,2,4,Germany;Frankfurt,2016-11-16,67,0.977,0.15
10735,35484,8,7,Germany;Frankfurt,2016-11-16,66,0.977,0.15
10736,35485,1,1,Czech republic;Prague,2016-11-16,66,0.977,0.15
10737,35486,6,5,Germany;Berlin,2016-11-16,65,0.977,0.15
10738,35487,11,5,Germany;Berlin,2016-11-16,63,0.977,0.15
10739,35488,1,5,Germany;Berlin,2016-11-16,60,0.977,0.15
10740,35489,7,3,Czech republic;Ostrava,2016-11-16,59,0.977,0.15
10741,35490,2,7,Germany;Frankfurt,2016-11-16,57,0.977,0.15
10742,35491,3,5,Germany;Berlin,2016-11-16,55,0.977,0.15
10743,35492,7,7,Germany;Frankfurt,2016-11-16,53,0.977,0.15
10744,35493,5,3,Czech republic;Brno,2016-11-16,51,0.977,0.15
